Data Point Listing of File C:\Documents and Settings\NMR\Desktop\FPraktikum\2021\16122021\centerfrquency-1.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	kHz
-4033.961	-3483.903	-949.707
3089.519	4101.325	-952.148
-8280.675	6374.228	-954.590
3177.890	1799.766	-957.031
-4011.593	4674.806	-959.473
8226.115	-5070.086	-961.914
5436.313	2542.810	-964.355
3735.784	-9442.904	-966.797
6645.709	-4244.736	-969.238
-1678.458	3541.154	-971.680
7709.963	4152.663	-974.121
-4382.479	418.953	-976.563
3315.058	-281.834	-979.004
3593.634	-6692.081	-981.445
3017.697	-649.002	-983.887
7430.313	3575.604	-986.328
-901.472	5056.233	-988.770
-10321.223	-3546.402	-991.211
4140.858	-4930.825	-993.652
-715.343	1149.762	-996.094
-2694.855	-1565.938	-998.535
2141.437	-10387.328	-1000.977
-1507.447	-8656.498	-1003.418
3126.434	3446.079	-1005.859
4937.410	-1348.441	-1008.301
4270.378	-7018.371	-1010.742
2630.632	1624.372	-1013.184
-2068.316	4109.531	-1015.625
1242.617	-2378.062	-1018.066
1086.250	-5652.605	-1020.508
-4297.297	4890.078	-1022.949
2651.637	1335.554	-1025.391
-4072.988	4099.549	-1027.832
499.292	-3478.990	-1030.273
-1083.810	4080.369	-1032.715
2857.639	-498.445	-1035.156
8793.240	-4637.079	-1037.598
-2386.264	-1117.408	-1040.039
-2317.766	-961.626	-1042.480
-3969.858	617.128	-1044.922
-2457.440	-6098.155	-1047.363
398.623	6104.454	-1049.805
6544.651	1676.027	-1052.246
-6724.493	2273.323	-1054.688
-5319.241	-677.951	-1057.129
628.013	-4366.877	-1059.570
5564.297	4521.793	-1062.012
-1088.890	6919.899	-1064.453
4878.614	4601.279	-1066.895
-188.503	1668.885	-1069.336
6214.169	2999.331	-1071.777
2865.248	3671.548	-1074.219
-1413.170	-50.439	-1076.660
-2255.124	1398.989	-1079.102
419.523	-3700.005	-1081.543
-13183.296	4352.486	-1083.984
715.493	-5244.272	-1086.426
5260.863	-6335.491	-1088.867
6193.532	1339.024	-1091.309
-6080.430	-2455.667	-1093.750
192.268	-447.235	-1096.191
-1151.056	-2877.454	-1098.633
-6354.407	-1061.285	-1101.074
-1507.719	-5146.883	-1103.516
-3720.469	-1355.193	-1105.957
1413.763	993.413	-1108.398
-5120.153	1127.444	-1110.840
8641.685	2780.186	-1113.281
2463.906	-10331.838	-1115.723
-944.508	2742.396	-1118.164
2807.546	900.884	-1120.605
-5686.878	3519.854	-1123.047
-4133.380	-1143.162	-1125.488
-5398.250	1699.908	-1127.930
-5825.006	6500.878	-1130.371
3209.681	5013.974	-1132.813
708.999	1681.624	-1135.254
-2906.217	10366.752	-1137.695
-3421.695	3048.533	-1140.137
-6319.053	-3005.479	-1142.578
6820.845	-3959.800	-1145.020
-4165.777	8387.584	-1147.461
-465.296	-1053.092	-1149.902
-4359.520	2762.288	-1152.344
4237.412	-142.769	-1154.785
-2009.930	-7318.703	-1157.227
-6333.521	956.525	-1159.668
-6.646	-3053.993	-1162.109
-665.319	4652.123	-1164.551
3207.010	2951.144	-1166.992
-1408.807	-4534.059	-1169.434
12300.227	-488.076	-1171.875
4473.007	-713.497	-1174.316
4918.622	911.679	-1176.758
6701.410	3876.948	-1179.199
9764.134	-2927.987	-1181.641
12419.023	-2406.671	-1184.082
5614.177	-1392.330	-1186.523
-4744.720	554.475	-1188.965
1968.417	2939.444	-1191.406
-6220.607	4971.804	-1193.848
-3444.545	1622.126	-1196.289
487.427	-4166.483	-1198.730
398.050	1295.749	-1201.172
-315.476	2757.284	-1203.613
4224.779	5017.400	-1206.055
759.639	-2697.165	-1208.496
8606.845	320.921	-1210.938
-795.506	238.953	-1213.379
-6937.924	7133.198	-1215.820
-3071.333	2806.224	-1218.262
3506.323	1662.994	-1220.703
-7068.313	-1823.401	-1223.145
-6808.174	-1034.683	-1225.586
-8373.912	5826.284	-1228.027
7736.990	-5516.124	-1230.469
5597.161	68.456	-1232.910
6018.637	-1723.934	-1235.352
-1547.609	543.881	-1237.793
672.218	6123.281	-1240.234
-4367.830	-8345.194	-1242.676
991.139	9379.969	-1245.117
3211.696	4912.792	-1247.559
