Data Point Listing of File C:\Documents and Settings\NMR\Desktop\FPraktikum\2021\16122021\centerfrquency-1.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	kHz
-8301.451	-3964.609	-944.824
-354.457	3755.047	-947.266
-2329.161	5570.684	-949.707
-2737.604	-3118.133	-952.148
3745.520	222.367	-954.590
5017.634	-3235.547	-957.031
6833.289	3020.742	-959.473
1308.238	2751.500	-961.914
9954.398	4726.172	-964.355
-4221.664	6136.586	-966.797
-976.766	310.590	-969.238
6920.102	-6757.209	-971.680
5356.031	-8448.405	-974.121
2489.969	-845.123	-976.563
3279.656	7180.863	-979.004
5592.090	5467.098	-981.445
986.895	-4652.332	-983.887
-2036.711	-7290.227	-986.328
1330.932	1890.578	-988.770
2195.065	10632.934	-991.211
-1958.595	5582.715	-993.652
2793.842	-3232.172	-996.094
-7848.704	6568.871	-998.535
-3448.329	-3315.031	-1000.977
3876.860	-7574.342	-1003.418
-10258.762	-7540.777	-1005.859
1644.857	6455.674	-1008.301
-3922.065	-2020.816	-1010.742
-259.169	-6964.208	-1013.184
6717.816	-3461.839	-1015.625
-2972.364	-2457.706	-1018.066
-4841.324	284.883	-1020.508
-137.230	4771.070	-1022.949
3378.623	-2994.956	-1025.391
-4048.521	-39.824	-1027.832
5104.368	495.155	-1030.273
-2754.719	25.132	-1032.715
3925.072	2388.695	-1035.156
4286.129	10331.475	-1037.598
-3153.116	-6501.065	-1040.039
-3888.671	-5717.625	-1042.480
312.352	-1674.192	-1044.922
700.378	-1898.788	-1047.363
-245.093	765.013	-1049.805
11153.605	-2899.355	-1052.246
-6707.314	-2766.470	-1054.688
-32.849	-1292.519	-1057.129
2776.157	1248.900	-1059.570
9791.188	578.943	-1062.012
-2007.681	415.953	-1064.453
3080.169	7186.003	-1066.895
2885.500	5881.909	-1069.336
6010.207	-4980.556	-1071.777
-2237.411	6301.223	-1074.219
4999.913	6551.685	-1076.660
4701.522	1618.244	-1079.102
6802.259	-1094.935	-1081.543
1059.103	3589.746	-1083.984
-2010.730	8094.185	-1086.426
-2476.665	-1209.442	-1088.867
39.200	-5815.083	-1091.309
497.311	-1506.702	-1093.750
729.528	-3484.040	-1096.191
-5961.861	5964.420	-1098.633
1520.708	1038.596	-1101.074
7919.965	-3896.912	-1103.516
-342.613	4154.816	-1105.957
1256.557	-880.808	-1108.398
-5183.253	-981.395	-1110.840
2459.367	-4007.989	-1113.281
-8419.023	6597.673	-1115.723
-9844.324	6349.786	-1118.164
8994.403	6625.553	-1120.605
3175.886	-5064.697	-1123.047
2740.656	3938.001	-1125.488
-3552.754	309.080	-1127.930
8667.236	-1083.760	-1130.371
-3421.391	2766.280	-1132.813
-7199.665	-10472.691	-1135.254
-1603.917	3531.369	-1137.695
369.339	3989.440	-1140.137
2570.927	-2581.241	-1142.578
1504.164	6594.951	-1145.020
-837.392	-1977.588	-1147.461
-4287.066	2015.320	-1149.902
3665.815	2942.827	-1152.344
1340.759	-8528.859	-1154.785
5690.528	3859.943	-1157.227
-4925.297	1121.413	-1159.668
176.544	-2922.343	-1162.109
3480.563	1561.820	-1164.551
-6761.329	-4605.426	-1166.992
-2995.485	3973.023	-1169.434
1379.550	1810.823	-1171.875
3616.421	4161.734	-1174.316
-14846.716	10060.083	-1176.758
-3537.046	-3104.316	-1179.199
-546.154	-5387.690	-1181.641
-1938.495	-5943.059	-1184.082
754.231	7316.159	-1186.523
-7685.912	-6265.693	-1188.965
-1411.193	-4662.157	-1191.406
4668.806	-1824.558	-1193.848
-5272.127	5044.563	-1196.289
-375.173	-3119.981	-1198.730
-1884.856	3254.743	-1201.172
-5065.137	-979.538	-1203.613
2793.252	8613.935	-1206.055
-3704.974	976.106	-1208.496
10804.120	4162.859	-1210.938
-3678.853	-274.645	-1213.379
245.238	-7648.160	-1215.820
-4548.185	8895.188	-1218.262
7607.827	-5143.978	-1220.703
3901.670	4385.202	-1223.145
-738.718	-1982.530	-1225.586
3129.063	2680.979	-1228.027
-3177.545	9622.716	-1230.469
-1895.075	-4445.967	-1232.910
-156.878	982.349	-1235.352
6674.304	-4227.009	-1237.793
-5839.119	-2991.989	-1240.234
2530.230	840.040	-1242.676
-1797.935	-6175.409	-1245.117
717.819	-335.334	-1247.559
