Data Point Listing of File C:\Documents and Settings\NMR\Desktop\FPraktikum\2021\16122021\centerfrquency-1.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	kHz
5573.888	-316.794	-952.148
68.817	-6564.591	-954.590
772.783	7473.523	-957.031
7663.852	-5075.939	-959.473
1357.418	4416.134	-961.914
-3225.615	169.307	-964.355
681.295	153.758	-966.797
1010.634	-4371.070	-969.238
1014.642	-8609.164	-971.680
-4945.512	-2025.739	-974.121
-3507.906	1804.443	-976.563
-6112.061	-7614.925	-979.004
4417.096	515.921	-981.445
2209.022	4381.251	-983.887
696.626	5930.719	-986.328
-5055.681	-904.121	-988.770
-1616.665	7449.729	-991.211
8748.162	10385.418	-993.652
-4366.971	-3174.992	-996.094
8001.061	-5573.454	-998.535
-3195.153	410.792	-1000.977
5106.645	7556.999	-1003.418
7370.552	778.949	-1005.859
-8872.272	-1939.039	-1008.301
-4382.276	5473.190	-1010.742
9478.466	-6865.294	-1013.184
-1225.164	3892.496	-1015.625
-4749.134	-1568.223	-1018.066
4877.854	4544.554	-1020.508
-6766.782	-2533.492	-1022.949
334.673	9885.802	-1025.391
-1214.735	3404.143	-1027.832
4954.382	1639.580	-1030.273
-3915.480	-1510.495	-1032.715
-12835.598	-4452.609	-1035.156
-6031.479	-295.811	-1037.598
-2553.077	863.778	-1040.039
1178.369	3703.915	-1042.480
5753.493	4222.121	-1044.922
3222.397	-4338.807	-1047.363
-9849.246	2960.868	-1049.805
8064.559	3739.523	-1052.246
210.121	-5987.472	-1054.688
-869.980	-12717.971	-1057.129
523.864	-84.026	-1059.570
1718.620	1900.602	-1062.012
9342.563	-2547.267	-1064.453
-2339.019	-4054.591	-1066.895
3385.044	-1632.402	-1069.336
-6019.489	-3144.857	-1071.777
-6155.739	-2198.598	-1074.219
2180.959	-2121.710	-1076.660
3142.419	-2073.387	-1079.102
1026.783	1564.533	-1081.543
4531.713	-1094.838	-1083.984
-730.511	5374.516	-1086.426
4057.323	799.872	-1088.867
2097.529	6809.046	-1091.309
800.421	-3888.420	-1093.750
101.348	-11932.436	-1096.191
4705.891	4627.181	-1098.633
6638.880	5712.754	-1101.074
-5304.522	4275.189	-1103.516
-7507.454	-1174.829	-1105.957
1966.059	-619.779	-1108.398
5037.701	-1050.120	-1110.840
-1654.758	4402.834	-1113.281
1820.310	4833.391	-1115.723
-4396.570	-7185.716	-1118.164
2947.869	10202.239	-1120.605
-2166.263	356.907	-1123.047
7122.715	194.389	-1125.488
1861.290	2252.732	-1127.930
-1001.414	-1041.093	-1130.371
-6037.406	1358.414	-1132.813
6975.200	-6778.532	-1135.254
3309.018	7215.164	-1137.695
102.503	3894.630	-1140.137
-7478.133	-3749.794	-1142.578
-4297.901	-2216.652	-1145.020
-3443.518	830.396	-1147.461
1695.341	-1863.850	-1149.902
1137.429	3458.077	-1152.344
1537.761	-263.224	-1154.785
-9117.537	1637.140	-1157.227
1762.073	4997.695	-1159.668
-1532.085	9220.603	-1162.109
-5097.396	-958.064	-1164.551
-4227.925	-2360.295	-1166.992
635.457	-4629.828	-1169.434
-2990.890	-3415.410	-1171.875
7308.329	4712.978	-1174.316
9244.678	-5502.920	-1176.758
-7670.639	-1177.180	-1179.199
-287.083	-2488.439	-1181.641
1982.785	7508.041	-1184.082
-1252.463	-1370.197	-1186.523
2709.875	-250.592	-1188.965
4186.349	6477.059	-1191.406
2256.717	2439.864	-1193.848
5361.064	-2963.669	-1196.289
1980.926	5684.241	-1198.730
1550.768	782.888	-1201.172
2379.445	4776.621	-1203.613
2605.571	3848.141	-1206.055
4980.840	30.225	-1208.496
1865.509	-7434.604	-1210.938
4578.818	-2357.784	-1213.379
-1262.242	-2831.721	-1215.820
4577.548	6027.210	-1218.262
812.563	-4378.713	-1220.703
-1841.058	9596.443	-1223.145
-6541.811	-1488.209	-1225.586
-2197.669	1361.268	-1228.027
-7623.158	-117.351	-1230.469
-5976.262	298.055	-1232.910
-1566.018	5894.121	-1235.352
-532.055	6104.771	-1237.793
201.116	12467.017	-1240.234
-6309.241	10896.263	-1242.676
4412.560	-1360.843	-1245.117
3059.033	-766.465	-1247.559
