Data Point Listing of File C:\Documents and Settings\NMR\Desktop\FPraktikum\2021\16122021\centerfrquency-1.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	kHz
-2874.927	464.158	-959.473
514.789	10211.824	-961.914
-5934.704	3180.792	-964.355
500.396	-3385.925	-966.797
7413.964	-7818.365	-969.238
4437.488	302.095	-971.680
2650.579	-4187.520	-974.121
-848.846	-5638.002	-976.563
5755.374	4523.450	-979.004
-2441.604	42.821	-981.445
3212.219	341.183	-983.887
1083.923	6560.976	-986.328
5439.418	-2182.037	-988.770
1773.424	9552.063	-991.211
-5608.419	7842.034	-993.652
-3908.445	-1867.232	-996.094
4808.236	4268.312	-998.535
1316.821	-2271.884	-1000.977
-6212.373	-1822.092	-1003.418
-399.318	1550.494	-1005.859
683.723	248.652	-1008.301
-593.533	-3181.632	-1010.742
-2502.544	3607.270	-1013.184
-10000.415	1268.655	-1015.625
12503.063	-3395.144	-1018.066
-4037.214	-3340.703	-1020.508
937.134	6218.087	-1022.949
8974.486	-4022.332	-1025.391
-5489.168	6761.139	-1027.832
357.225	-2275.053	-1030.273
-40.017	-3086.500	-1032.715
5932.032	4504.091	-1035.156
7438.068	5437.433	-1037.598
-3232.349	3169.210	-1040.039
-3005.272	5133.332	-1042.480
1837.971	-4799.666	-1044.922
636.515	1083.294	-1047.363
1923.184	-5235.443	-1049.805
882.265	307.876	-1052.246
-7272.933	-10944.498	-1054.688
-3919.973	2390.443	-1057.129
-5518.878	-1611.218	-1059.570
124.027	-7643.896	-1062.012
1559.015	-4973.175	-1064.453
-6195.197	2977.722	-1066.895
-1267.061	-2246.521	-1069.336
3092.410	-8940.285	-1071.777
103.803	-4635.725	-1074.219
-1971.226	93.924	-1076.660
-5097.379	-1245.685	-1079.102
1835.737	-3222.715	-1081.543
-2788.906	6996.791	-1083.984
2305.442	182.089	-1086.426
8163.709	-1271.222	-1088.867
-9572.821	-4029.164	-1091.309
6802.925	3862.516	-1093.750
-2769.965	2126.362	-1096.191
-6034.824	4682.646	-1098.633
-1338.602	-5382.351	-1101.074
306.900	81.669	-1103.516
-990.821	-1035.209	-1105.957
-5477.331	553.473	-1108.398
2318.860	-3918.663	-1110.840
-1408.625	-4166.875	-1113.281
-549.956	9129.540	-1115.723
-6511.657	-6001.538	-1118.164
-6451.088	137.517	-1120.605
3688.414	9099.003	-1123.047
-7528.782	4442.432	-1125.488
-1941.566	7634.701	-1127.930
-6706.794	-4437.535	-1130.371
7334.721	2426.871	-1132.813
352.695	-1941.906	-1135.254
6205.674	-3504.862	-1137.695
1432.116	-1500.799	-1140.137
2768.839	4226.048	-1142.578
-4484.904	6493.276	-1145.020
-974.998	-5691.885	-1147.461
4124.439	8979.143	-1149.902
-4642.989	3007.201	-1152.344
2287.165	-1093.009	-1154.785
-3071.709	-2753.749	-1157.227
204.667	4725.036	-1159.668
3132.699	-953.787	-1162.109
12858.978	5709.964	-1164.551
2566.256	-145.411	-1166.992
-8493.711	-8233.494	-1169.434
5190.515	2906.264	-1171.875
-6757.307	6181.754	-1174.316
1641.566	-5254.501	-1176.758
4197.943	-6154.164	-1179.199
1513.338	-1040.711	-1181.641
-5027.352	-1267.557	-1184.082
-178.365	904.455	-1186.523
3785.668	6314.607	-1188.965
72.374	-1440.825	-1191.406
6571.981	-7570.011	-1193.848
2030.127	1397.555	-1196.289
-1309.729	-4240.953	-1198.730
-2461.841	-5117.232	-1201.172
1272.046	-6334.002	-1203.613
-832.056	1939.128	-1206.055
12048.958	2627.567	-1208.496
-7340.891	4459.893	-1210.938
1176.914	-9201.225	-1213.379
-3153.750	-1480.915	-1215.820
-4389.499	106.376	-1218.262
-7509.876	-4055.056	-1220.703
6325.034	6593.598	-1223.145
-890.025	6919.762	-1225.586
-2104.527	-10020.578	-1228.027
-6499.614	84.614	-1230.469
4796.969	-31.994	-1232.910
1426.333	-2483.239	-1235.352
-2041.493	-6508.729	-1237.793
292.058	-5685.318	-1240.234
-1813.297	3978.082	-1242.676
-5920.688	2069.569	-1245.117
-199.180	1094.646	-1247.559
