Data Point Listing of File C:\Documents and Settings\NMR\Desktop\FPraktikum\2021\16122021\centerfrquency-1.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	kHz
9768.690	4699.870	-954.590
-3913.754	1140.788	-957.031
-5797.672	-11534.679	-959.473
-8697.996	4432.187	-961.914
-5497.650	234.522	-964.355
-288.677	2467.634	-966.797
4926.320	5036.010	-969.238
3048.686	-389.250	-971.680
-6145.853	454.840	-974.121
594.838	-2140.775	-976.563
98.480	808.307	-979.004
-5854.017	-773.106	-981.445
1447.266	-2031.788	-983.887
166.295	4157.087	-986.328
4120.667	2643.762	-988.770
2317.836	8229.563	-991.211
-2884.201	1366.870	-993.652
-3285.218	-1023.520	-996.094
709.479	761.474	-998.535
958.855	3331.036	-1000.977
-6597.031	-4295.259	-1003.418
-3811.048	14875.075	-1005.859
2085.627	2387.948	-1008.301
-1811.227	2128.835	-1010.742
-5920.004	-30.770	-1013.184
-4626.082	-367.898	-1015.625
2111.517	-4549.759	-1018.066
-941.648	-5958.036	-1020.508
-10041.018	-4576.034	-1022.949
7033.635	-8183.835	-1025.391
2042.944	5084.820	-1027.832
-331.029	-812.802	-1030.273
-5121.632	-7853.430	-1032.715
-8101.308	4407.483	-1035.156
4665.327	5267.752	-1037.598
4079.721	-2036.361	-1040.039
-6670.987	-5182.638	-1042.480
-4798.288	-6280.949	-1044.922
675.492	-3206.040	-1047.363
5214.550	2896.515	-1049.805
3505.843	3957.647	-1052.246
-3739.248	6063.687	-1054.688
3871.641	-961.368	-1057.129
-3420.939	-3455.433	-1059.570
-6994.290	-13249.666	-1062.012
-1513.027	11975.091	-1064.453
1163.045	-7105.886	-1066.895
2329.055	2345.922	-1069.336
3783.868	-6110.903	-1071.777
2997.585	-2627.925	-1074.219
2369.931	-6035.648	-1076.660
924.125	423.173	-1079.102
3737.783	-966.294	-1081.543
-3980.045	5106.460	-1083.984
-6153.747	6129.669	-1086.426
-30.715	-916.555	-1088.867
3141.087	-4069.981	-1091.309
-6152.712	930.758	-1093.750
3080.629	-484.281	-1096.191
7218.366	-8181.299	-1098.633
-6416.255	1391.373	-1101.074
-1036.816	-4955.321	-1103.516
233.713	-2702.597	-1105.957
6741.141	7597.078	-1108.398
1380.548	839.117	-1110.840
-5932.456	-4177.545	-1113.281
4731.017	-4570.309	-1115.723
512.454	3181.441	-1118.164
-5505.710	-321.676	-1120.605
-2737.635	-13027.180	-1123.047
2639.051	1082.324	-1125.488
-4011.021	789.449	-1127.930
-293.156	-4233.949	-1130.371
2108.797	-2608.797	-1132.813
-1758.637	-831.219	-1135.254
664.555	-1316.488	-1137.695
-2925.266	-7573.758	-1140.137
4639.211	4558.496	-1142.578
3990.742	3081.402	-1145.020
-2716.039	6282.641	-1147.461
2342.813	-3735.674	-1149.902
435.594	-2871.581	-1152.344
-7507.578	1495.555	-1154.785
-8938.547	-5125.863	-1157.227
6657.594	1904.883	-1159.668
1736.672	3580.609	-1162.109
-1311.656	2639.984	-1164.551
-3667.422	-71.938	-1166.992
-6810.309	-1835.594	-1169.434
-5147.961	684.063	-1171.875
-5927.258	2672.531	-1174.316
1545.219	-560.344	-1176.758
-2513.109	3119.781	-1179.199
-1113.750	5484.516	-1181.641
9568.688	7493.469	-1184.082
3069.000	-2924.829	-1186.523
1939.750	-6142.766	-1188.965
-4473.938	-6549.836	-1191.406
6147.156	-5475.797	-1193.848
-1072.172	-869.313	-1196.289
-3531.742	-5225.953	-1198.730
7212.125	-7057.875	-1201.172
3764.740	2791.484	-1203.613
6343.631	-1388.813	-1206.055
-2132.934	-144.297	-1208.496
-2715.992	6838.445	-1210.938
-4885.297	3583.875	-1213.379
6877.258	8616.441	-1215.820
3782.930	207.203	-1218.262
-4192.523	5508.066	-1220.703
3110.906	728.918	-1223.145
2602.320	-3485.744	-1225.586
-7200.547	556.367	-1228.027
-777.121	-93.230	-1230.469
4811.965	7428.719	-1232.910
2616.715	527.719	-1235.352
-9323.234	-1161.820	-1237.793
-666.084	2505.949	-1240.234
9791.650	2115.156	-1242.676
4799.779	-10669.242	-1245.117
6811.541	4268.922	-1247.559
